location_name,vendor_name
71658 Hillside,Waste Connections – Royal Waste Services 6221
Bloomberg - 120 Park Ave,Waste Connections – Royal Waste Services 6221
Bloomberg - 731 Lexington Ave,Waste Connections – Royal Waste Services 6221
NY078 - 136-02 Roosevelt Ave,Waste Connections – Royal Waste Services 6221
5182719-01-01 - SHENANDOAH,Waste Connections – Shenandoah Sanitation
5027179-01-01 - LA BARGE,Waste Connections – West Bank Sanitation
5279623-01-01 - Big Piney,Waste Connections – West Bank Sanitation
8811 Jackson - Powderhorn,Waste Connections – West Bank Sanitation
BRSO-CO217 S COLORADO,Waste Connections of Colorado - Denver
DEK-122 DeKalb,Waste Connections of Georgia Dist 6501
GA7-858-Cumming (BS),Waste Connections of Georgia Dist 6501
5117577-01-01 - CONROE 3 SP MONTGOMERY WILLIS,Waste Connections of Texas
5142997-01-01 - GALVESTON TEXAS CITY,Waste Connections of Texas
5156173-01-01 - Eldridge,Waste Connections of Texas
5203597-01-01 - BRAZOS RIVER GRANBURY,Waste Connections of Texas
5300 - Greenway Commons,Waste Connections of Texas
BRSO-TX145 E Whitestone Blvd,Waste Connections of Texas
HOU - 1812 Brittmoore Rd,Waste Connections of Texas
CODEN - 5020 Ivy St,"Waste Harmonics, LLC"
RGB000519  LEEDS,Waste Management - AL
REDBOX - NW INDIANA - ASLIP TRANSFER,Waste Management - Aslip Transfer Station
JK - N ATLANTA - BJ TRANSFER,Waste Management - BJ Transfer Station
GW - KY EAST - FRANKFORT ARROWHEAD,Waste Management - Corporate Services
GW - KY EAST - VERSAILLES,Waste Management - Corporate Services
Store 191 - Cross Lanes (F),Waste Management - Corporate Services
Store 432 - California,Waste Management - Corporate Services
WABRN - 1221 29th St NW,Waste Management - Corporate Services Los Angeles
CSH - 120 Minnesota Ave,"Waste Management - Corporate Services, Inc"
Store 420 - Jacksonville,"Waste Management - Corporate Services, Inc"
Store 432 - California,"Waste Management - Corporate Services, Inc"
ALANI NUTRITION - LA CROSSE,Waste Management - Cranberry Creek Landfill
REDBOX - WM DADS LANDFILL,Waste Management - DADs Landfill
JK - CONTRA COSTA - DAVIS STREET TRANSFER,Waste Management - Davis Street Transfer
REDBOX - WEST LA - WM DOWNTOWN DIVERSION,Waste Management - Downtown Diversion
REDBOX - TOLEDO - WM - EVERGREEN LANDFILL,Waste Management - Evergreen Landfill
REDBOX - HOUSTON NW - WM - FAIRBANKS LANDFILL,Waste Management - Fairbanks Landfill
DQ FMA-42752 MARIANNA - F,Waste Management - Florida
Store 392 - Naples (F),Waste Management - Florida
Store 502 - Tampa (F),Waste Management - Florida
JK - N ATLANTA - GATEWAY TRANSFER,Waste Management - Gateway Transfer Station
COX COMPANIES LLC - INDIANAPOLIS,Waste Management - Indiana LLC
REDBOX OC - IRVINE TRANSFER,Waste Management - Irvine Transfer Station
JK - N ATLANTA - LAWRENCEVILLE TRANSFER,Waste Management - Lawrenceville Transfer
JK - S ATLANTA - LITHONIA TRANSFER,Waste Management - Lithonia Transfer Station
KANN - 1816 George Ave,Waste Management - Maryland
KCOR - 901 W Ostend St,Waste Management - Maryland
MI8-045-Jackson - Maple (F),Waste Management - Michigan
DQ WY-11789 WYOMING,Waste Management - Minnesota
Store 365 - Fairview Heights,Waste Management - Missouri
010799 - BIRMINGHAM FAIRVIEW STATION,Waste Management - National
103 - Tell City,Waste Management - National
2074 - Spring Hill,Waste Management - National
4003 - Tavernier,Waste Management - National
4065 - Nokomis,Waste Management - National
5005953-01-01 - Murrieta Ca Storehouse,Waste Management - National
5006972-01-01 - Ridgeline,Waste Management - National
5017084-01-01 - Deseret Woodland Hills,Waste Management - National
3115 - Providence,Waste Connections - J&J Services
364 - Nashville TN-Crestmoor,Waste Connections - J&J Services
366 - Hendersonville TN,Waste Connections - J&J Services
476164 - NASHVILLE BROADWAY STATION,Waste Connections - J&J Services
MASTERS SUPPLY - LOUISVILLE ROAD,Waste Connections - J&J Services
RGB000149  GREEN HILLS,Waste Connections - J&J Services
RGB000536  HARPETH VILLAGE,Waste Connections - J&J Services
RGB000629  NIPPERS CORNER,Waste Connections - J&J Services
RGB000742  BRENTWOOD WAY,Waste Connections - J&J Services
RGB001182  HARDING MALL,Waste Connections - J&J Services
RGB001214  FRANKLIN MURFREESBORO RD,Waste Connections - J&J Services
RGB001215  HICKORY HOLLOW PKWY,Waste Connections - J&J Services
RGB001222  BELLEVUE HWY 70 S,Waste Connections - J&J Services
RGB001231  FIFTY FIRST,Waste Connections - J&J Services
RGB001243  DONELSON LEBANON RD,Waste Connections - J&J Services
RGB001245  HERMITAGE,Waste Connections - J&J Services
RLPJ - 315 Tech Park,Waste Connections - J&J Services
TN2-925-Moores Ln Branch,Waste Connections - J&J Services
TN2-949-Hendersonville West,Waste Connections - J&J Services
0685 - Church Street,Waste Connections - J&J Services 6036
1166 - Thompson Lane,Waste Connections - J&J Services 6036
1206 - Nashboro,Waste Connections - J&J Services 6036
1522-Nolensville-Burkitt Commons-AM-Retail,Waste Connections - J&J Services 6036
3M - Old Hickory,Waste Connections - J&J Services 6036
476151 - NASHVILLE WOODBINE STATION,Waste Connections - J&J Services 6036
476152 - NASHVILLE BELLEVUE BR C.A. ADD SPAC,Waste Connections - J&J Services 6036
476153 - NASHVILLE EAST STATION,Waste Connections - J&J Services 6036
476158 - NASHVILLE GREEN HILLS STATION,Waste Connections - J&J Services 6036
476160 - NASHVILLE BELLE MEADE STA,Waste Connections - J&J Services 6036
476167 - NASHVILLE JERE BAXTER STA,Waste Connections - J&J Services 6036
DQ TBV-44679 BELLEVUE,Waste Connections - J&J Services 6036
DQ TWH-44484 WHITE HOUSE,Waste Connections - J&J Services 6036
TN093 - 100 Airpark Center E,Waste Connections - J&J Services 6036
TN1-295-Hillwood,Waste Connections - J&J Services 6036
TN1-902-Belle Meade,Waste Connections - J&J Services 6036
TN1-904-Bordeaux,Waste Connections - J&J Services 6036
TN1-905-Dickerson Rd,Waste Connections - J&J Services 6036
TN1-917-Nolensville Rd,Waste Connections - J&J Services 6036
TN1-919-Priest Lake,Waste Connections - J&J Services 6036
TN1-981-East Nashville,Waste Connections - J&J Services 6036
TN2-976-Sam Ridley Parkway,Waste Connections - J&J Services 6036
TNWHI - 3205 Whites Creek Pike,Waste Connections - J&J Services 6036
USTNLV01 - La Vergne,Waste Connections - J&J Services 6036
5027705-01-01 - Wichita - Auburn Hills,Waste Connections - Kansas
5258227-01-01 - Derby - Buckner,Waste Connections - Kansas
TFF-WIT,Waste Connections - Kansas
4531 Martin - Main Street,Waste Connections - Kentucky 6055
ANYTIME - RUDD EQUIPMENT - PRESTONBURG (F),Waste Connections - Kentucky 6055
DQ - WILLIAMSBURG KY,Waste Connections - Kentucky 6055
DQ KGB-13047 GREENSBURG -F,Waste Connections - Kentucky 6055
DQ KMT-13059 MARTIN - F,Waste Connections - Kentucky 6055
GW - KY EAST - BEREA,Waste Connections - Kentucky 6055
GW - KY EAST - CORBIN,Waste Connections - Kentucky 6055
KYCAM - 100 Pleasant Dr,Waste Connections - Kentucky 6055
5058732-01-01 - Rapid City Black Hills Canyon,Waste Connections - Kieffer Sanitation 3020
6070 Rapid City - Western,Waste Connections - Kieffer Sanitation 3020
"5279542-01-01 - McCall 1, 2",Waste Connections - Lakeshore Disposal Idaho 2212
5884 Council - Illinois,Waste Connections - Lakeshore Disposal Idaho 2212
5910 McCall - N Second,Waste Connections - Lakeshore Disposal Idaho 2212
5026075-01-01 - American Lake Lakewood,Waste Connections - LeMay Enterprises 2180
5101352-01-01 - Elma,Waste Connections - Lemay Enterprises 2186
WAVAN - 6609 NE St Johns Rd,Waste Connections - Lemay Enterprises 2186
8593 North Bend - Virginia,Waste Connections - Les's Sanitary
LAM Research 2313 - CA-LVM,Waste Connections - Livermore Sanitation Inc
001622-001 - 9825 Spectrum Dr,Waste Connections - Lone Star 5150
AUS - 15727 N Interstate 35,Waste Connections - Lone Star 5150
TX9-342-Arboretum,Waste Connections - Lone Star 5150
TX9-794-Ohlen Rd,Waste Connections - Lone Star 5150
TX9-796-Westbank Market,Waste Connections - Lone Star 5150
LON - 5111 West Loop 281,Waste Connections - Lone Star 5175
LONG JOHN SILVERS - STORE #70108,Waste Connections - Lone Star 5175
TX2-797-Virginia Parkway,Waste Connections - Lone Star 5183
TXMCY - 3000 Redbud Blvd,Waste Connections - Lone Star 5183
5243157-01-01 - Belfair,Waste Connections - Mason County Garbage Co 2149
5118271-01-01 - CRYSTAL LAKE 1 2,Waste Connections - MDC Environmental 3084
5386152-01-01 - WOODSTOCK-2,Waste Connections - MDC Environmental 3084
BENIHANA #1024 - SAMURAI - MIAMI,Waste Connections - Miami Hauling 6440
FL7-511-Westchester,Waste Connections - Miami Hauling 6440
FL7-551-Hialeah,Waste Connections - Miami Hauling 6440
FL7-577-Hammocks Town Center,Waste Connections - Miami Hauling 6440
FL7-579-Doral Plaza,Waste Connections - Miami Hauling 6440
FL7-667-Coral Way West,Waste Connections - Miami Hauling 6440
FL7-921-West Doral,Waste Connections - Miami Hauling 6440
FL7-942-Little Havana (CB),Waste Connections - Miami Hauling 6440
FL7-956-Kendall Lakes North,Waste Connections - Miami Hauling 6440
FLW-C66-Washington Park Relo,Waste Connections - Miami Hauling 6440
RGB000840 (F)  CUTLER RIDGE,Waste Connections - Miami Hauling 6440
RGB000849 (F)  ORANGE BOWL,Waste Connections - Miami Hauling 6440
RGB000856 (F)  WEST TAMIAMI,Waste Connections - Miami Hauling 6440
RGB000874  EAST HIALEAH,Waste Connections - Miami Hauling 6440
5048559-01-01 - East Moline,Waste Connections - Millenium Waste 3081
LONG JOHN SILVERS - STORE #70326,Waste Connections - Millenium Waste 3081
5700108-01-01 - RIVER VIEW,Waste Connections - Missouri 6090
ANYTIME - RUDD EQUIPMENT - ST LOUIS,Waste Connections - Missouri 6090
Holt Electric - 540 Jeffco Blvd,Waste Connections - Missouri 6090
LION'S CHOICE - CHIPPEWA STREET,Waste Connections - Missouri 6090
London Stock Exchange - 587 James S McDonnell,Waste Connections - Missouri 6090
LONDON STOCK EXCHANGE - 795 OFFICE,Waste Connections - Missouri 6090
MOUNI - 1207 Old Smelter Rd,Waste Connections - Missouri 6090
5018048-01-01 - Avenue R Esperanza Palmdale 1,Waste Management - National
5018447-01-01 - Topeka Tarzana,Waste Management - National
5018579-01-01 - Granada Granada Hls Msn Hls,Waste Management - National
5023483-01-01 - Oak Knoll Campus,Waste Management - National
5025826-01-01 - Gurnee 1 3,Waste Management - National
5026326-01-01 - Skyway,Waste Management - National
5027616-01-01 - Dumas Bay Sp Redondo Campus,Waste Management - National
5045282-01-01 - Riverside - Studio City,Waste Management - National
5046297-01-01 - Reno Nv Unr Institute,Waste Management - National
5064198-02-02 - San Manuel AZ FHC,Waste Management - National
5073405-01-01 - LoMia Recreation Camp,Waste Management - National
5098882-01-01 - Joseph City AllenS Camp Midw,Waste Management - National
5104742-01-01 - Quincy CA Stk-RCMP-Bucks Lake,Waste Management - National
5107938-01-01 - Maiden Lane Wenatchee Campus,Waste Management - National
5115787-01-01 - Cascade Park Camp,Waste Management - National
5116341-01-01 - Marguerite Campus,Waste Management - National
5121949-01-01 - Quincy And Stake,Waste Management - National
5125898-02-01 - Pasadena,Waste Management - National
5133122-01-01 - Lancaster CA (AVCC) Institute,Waste Management - National
5137683-01-01 - Township Santa Susana 3 Simi,Waste Management - National
5156653-01-01 - Wenatchee Stake Center,Waste Management - National
5178711-01-01 - Blanding Stake Center Campus,Waste Management - National
5193397-01-01 - Hylebos Jovita Creek,Waste Management - National
5199484-01-01 - MOBERLY &,Waste Management - National
5207223-01-01 - Kennewick Wa Storehouse,Waste Management - National
5217040-01-01 - Auburndale Lincoln Ysa Norco,Waste Management - National
5217652-01-01 - Boerne,Waste Management - National
5227151-01-01 Camp Esther Applegate,Waste Management - National
5247764-01-01 - W Leona Leona Vly Quartz Hill,Waste Management - National
5252881-01-01 - Beverly Park Chennault Beach,Waste Management - National
5253217-01-01 - Atascadero Campus,Waste Management - National
5257123-01-01 - Dash Point Lakota Creek,Waste Management - National
5258561-01-01 - Tulalip,Waste Management - National
5267714-01-01 - GATESVILLE,Waste Management - National
5278015-01-01 - Comstock Dayton,Waste Management - National
5279364-01-01 - Taos,Waste Management - National
5294886-01-01 - Cabezon Abrazo Cielo Vista Tr,Waste Management - National
5322456-01-01 - Chino Avenue,Waste Management - National
5326575-01-01 - Universal City,Waste Management - National
5330769-01-01 - Dexter Lake Elsinore Ortega,Waste Management - National
5342783-01-01 - California Oaks Las Brisas An,Waste Management - National
5349680-01-01 - Nuevo Sp Valley View Redlands,Waste Management - National
5352452-01-01 - Ingomar Reseda,Waste Management - National
5352606-01-01 - 27Th St E El Dorado Tierra Bo,Waste Management - National
5358825-01-01 - Cottage Lake Hollywood Hill,Waste Management - National
5375 Sparks - Pyramid & Los Altos,Waste Management - National
5376696-01-01 - Myers Way Alki Ysa Myers Way,Waste Management - National
5407 - Marco Island,Waste Management - National
5431808-01-01 - Antonio,Waste Management - National
5451620-02-01 - Union Hill,Waste Management - National
5451957-02-01 - Smokey Point Stk Ctr,Waste Management - National
5483026-01-01 - Citrus Hills Corona Prado Vie,Waste Management - National
5731038-01-01 - French Valley Store,Waste Management - National
5766532-01-01 - Central Valley,Waste Management - National
5826 Reno - Summit Sierra,Waste Management - National
5944 Sandpoint - Main,Waste Management - National
7639 Taos - Southside,Waste Management - National
8250 Lynnwood - Forty-Fourth,Waste Management - National
8262 Mukilteo - Harbour Pointe,Waste Management - National
8328 Seattle - Rainier Valley,Waste Management - National
8337 Seattle - West Seattle,Waste Management - National
8491 Beaverton - 158th & Walker,Waste Management - National
8560 Klamath Falls - Town & Country,Waste Management - National
8584 Milwaukie - Oak Grove,Waste Management - National
8735 Troutdale - Cherry Park Road,Waste Management - National
8940 Oakland - Montclair,Waste Management - National
9068 Alturas - N. Main,Waste Management - National
9069 Anderson - Childress,Waste Management - National
9075 Burney - Main,Waste Management - National
9078 Chester - Main,Waste Management - National
9105 Hayward - Fairway Park,Waste Management - National
9106 Hayward - Hesperian,Waste Management - National
9147 West Sacramento-AM-Retail,Waste Management - National
9160 Twain Harte - Twain Harte Dr,Waste Management - National
9171 Woodland,Waste Management - National
9961 Diamond Bar - Grand,Waste Management - National
ALENT - 1550 Parker Ln,Waste Management - National
ALGAD - 200 Industrial Dr,Waste Management - National
ANYTIME - RUDD EQUIPMENT - INDIANAPOLIS IN,Waste Management - National
ANYTIME - RUDD EQUIPMENT - NITRO WV,Waste Management - National
AR024 - 5510 S Olive St,Waste Management - National
AZ6-107-Prescott Valley,Waste Management - National
AZADT Avondale - 3005 N Dysart Road,Waste Management - National
AZCGO Chandler - 4185 S Gilbert Rd,Waste Management - National
AZG4G Glendale - 4335 W Glendale Ave,Waste Management - National
AZG5O Glendale - 5070 W Olive Ave,Waste Management - National
AZPLD Peoria - 10160 W Lake Pleasant Pkwy,Waste Management - National
AZPTC Phoenix - 12869 N Tatum Blvd,Waste Management - National
B423 - 105 LB AND T WAY,Waste Management - National
BENIHANA #1062 - ORLANDO FL,Waste Management - National
BRSO-AZ066 DYSART THOMAS,Waste Management - National
BRSO-AZ098 7TH AVE DUNLAP,Waste Management - National
BRSO-CO070 ULSTER UNION,Waste Management - National
BRSO-OR065 HALSEY 122ND,Waste Management - National
BRSO-WA082 KENNEWICK SOUTHRIDGE (F),Waste Management - National
BRSO-WA084 KENNEWICK 27TH AVE (F),Waste Management - National
BUR - 1801 Normantown Rd,Waste Management - National
CAHAW - 2208 Commerce Pl,Waste Management - National
CAHYC - 14390 Washington Ave,Waste Management - National
CAMER - 334 CA-59,Waste Management - National
CAQUN - 233 Danny Ct,Waste Management - National
CARID - 711 W Ridgecrest Blvd,Waste Management - National
CAVAN - 16000 Arminta St,Waste Management - National
COURTYARD - FORT WORTH #315,Waste Management - National
5179483-01-01 - Campus Canyon Walnut Canyon,Waste Management - National
5179866-01-01 - Carson River Eagle Valley Hot,Waste Management - National
5181542-02-01 - Kennewick Wa Kamiakin Sr Semi,Waste Management - National
5193958-01-01 - Sinaloa Simi 4 5,Waste Management - National
5200679-01-01 - Eucalyptus Grand Mandarin,Waste Management - National
5230519-01-01 - Agua Dulce,Waste Management - National
5254337-01-01 - Pittsburgh,Waste Management - National
5255538-01-01 - Vernon,Waste Management - National
5267390-01-01 - Liberty Lake,Waste Management - National
5277116-02-01 - Meadowdale Olympic View,Waste Management - National
5278783-01-01 - Beaumont Canyon Creek Peavine,Waste Management - National
5320 Reno - Damonte Ranch CB,Waste Management - National
5322 Sparks - D'Andrea Marketplace,Waste Management - National
5323274-01-01 - Snohomish Stk Ctr,Waste Management - National
5363128-01-01 - Murrieta Murrieta Springs Ysa,Waste Management - National
5370256-02-01 - La Piedra Mapleton Paloma Val,Waste Management - National
5406161-01-01 - Lakeside - Lk,Waste Management - National
5513006-01-01 - Green Bluff,Waste Management - National
5514029-01-01 - Bremerton Wa Bishops Storehou,Waste Management - National
5514037-01-01 - Mukilteo Wa Storehouse,Waste Management - National
